[21May2026 14:40:43.010] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createburnerfuel-1.0.2.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.017] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createdeco-2.1.3.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.021] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createdieselgenerators-1.21.1-1.3.12.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.027] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CreateDragonsPlus-1.10.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.030] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createfddough-1.0.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.040] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createfood-neoforge-1.21.1-2.4.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.043] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createhorsepower-1.21.1-1.1.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.046] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CreateLazyTick-2.4.9-6.0.x-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.049] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createliquidfuel-2.1.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.055] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createmetallurgy-1.0.2-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
